"N","J","Distribution","Response","Replication","Alpha","Omega"
50,20,"normal","inconsistent",3,0.834752619508168,0.837641059314189
50,20,"normal","inconsistent",4,0.835305507712148,0.83558253269772
50,20,"normal","inconsistent",5,0.863555782288934,0.864017054216961
50,20,"normal","inconsistent",6,0.881825593750579,0.884868274242655
50,20,"normal","inconsistent",7,0.837554552869652,0.840634048090675
50,20,"normal","inconsistent",8,0.832162719003812,0.833179522117704
50,20,"normal","inconsistent",9,0.829309784827116,0.832636660130839
50,20,"normal","inconsistent",10,0.864340399022698,0.866343488320016
50,20,"normal","inconsistent",11,0.844928234612641,0.846705907618634
50,20,"normal","inconsistent",12,0.867768898637004,0.868490550013854
50,20,"normal","inconsistent",13,0.83314541083058,0.83645112811635
50,20,"normal","inconsistent",14,0.896858787712082,0.898115271801325
50,20,"normal","inconsistent",15,0.903394004826244,0.90584127534338
50,20,"normal","inconsistent",16,0.883057848472028,0.885213625961921
50,20,"normal","inconsistent",17,0.856323456152713,0.857818157043016
50,20,"normal","inconsistent",18,0.771000259405802,0.773272261180663
50,20,"normal","inconsistent",19,0.884931026781548,0.89272430607679
50,20,"normal","inconsistent",20,0.858098953082614,0.861239204435873
50,20,"normal","inconsistent",21,0.860889893647676,0.863440787289884
50,20,"normal","inconsistent",22,0.797818814264748,0.800574749724877
50,20,"normal","inconsistent",23,0.809287912813491,0.815101858184213
50,20,"normal","inconsistent",24,0.893298164501446,0.894870782820232
50,20,"normal","inconsistent",25,0.87164807424969,0.872862189503646
50,20,"normal","inconsistent",26,0.833011612432078,0.835414581923443
50,20,"normal","inconsistent",27,0.867356257828997,0.868940748081178
50,20,"normal","inconsistent",28,0.885743763735295,0.886738035971325
50,20,"normal","inconsistent",29,0.815468513842009,0.819326891436664
50,20,"normal","inconsistent",30,0.844905692654452,0.845958008118327
50,20,"normal","inconsistent",31,0.870856981143077,0.872601935531316
50,20,"normal","inconsistent",32,0.867779851639902,0.869821618992732
50,20,"normal","inconsistent",33,0.890836183489238,0.891979417930281
50,20,"normal","inconsistent",34,0.892108172433429,0.893777969854933
50,20,"normal","inconsistent",35,0.847636487364846,0.85031696947638
50,20,"normal","inconsistent",36,0.893888254187582,0.895984410039012
50,20,"normal","inconsistent",37,0.859518221213661,0.861302015001679
50,20,"normal","inconsistent",38,0.900988354047316,0.901634169498271
50,20,"normal","inconsistent",39,0.871679492970621,0.871975416460337
50,20,"normal","inconsistent",40,0.763730384165573,0.757083412118979
50,20,"normal","inconsistent",41,0.883153687233239,0.884854206749404
50,20,"normal","inconsistent",42,0.880390042681437,0.879701988934966
50,20,"normal","inconsistent",43,0.860908912699563,0.862483489069275
50,20,"normal","inconsistent",44,0.864928209451665,0.872455526355614
50,20,"normal","inconsistent",45,0.839944706022457,0.841970502246943
50,20,"normal","inconsistent",46,0.86726045584841,0.870065028923565
50,20,"normal","inconsistent",47,0.837151020677308,0.838751403105586
50,20,"normal","inconsistent",48,0.83430527902698,0.838045053410169
50,20,"normal","inconsistent",49,0.890165369621429,0.891142721469501
50,20,"normal","inconsistent",50,0.898540136989335,0.901062062272776
50,20,"skewed","consistent",1,0.933753290348106,0.936160422659263
50,20,"skewed","consistent",2,0.904628623659106,0.906954385112169
50,20,"skewed","consistent",3,0.960164480070079,0.960640380801877
50,20,"skewed","consistent",4,0.927797122628465,0.92938347355509
50,20,"skewed","consistent",5,0.959096658630392,0.959643204184485
50,20,"skewed","consistent",6,0.908166278197492,0.910426897643772
50,20,"skewed","consistent",7,0.961193531572414,0.961964817385002
50,20,"skewed","consistent",8,0.951347311990216,0.951908623801042
50,20,"skewed","consistent",9,0.95556751740214,0.957261541225584
50,20,"skewed","consistent",10,0.956545618298711,0.957742268726751
50,20,"skewed","consistent",11,0.93988985993102,0.942273408471354
50,20,"skewed","consistent",12,0.960337667619108,0.961126304732056
50,20,"skewed","consistent",13,0.968264311304759,0.969025743255614
50,20,"skewed","consistent",14,0.965770264052637,0.96637571269034
50,20,"skewed","consistent",15,0.945749622078916,0.946318460897443
50,20,"skewed","consistent",16,0.955078239529624,0.955699464089021
50,20,"skewed","consistent",17,0.933283335452521,0.935056809736159
50,20,"skewed","consistent",18,0.954268672541614,0.955121619500696
50,20,"skewed","consistent",19,0.932056406136712,0.933864051493351
50,20,"skewed","consistent",20,0.915698036131167,0.917441505464004
50,20,"skewed","consistent",21,0.948016249247366,0.949928376379916
50,20,"skewed","consistent",22,0.963750400307236,0.96436138601027
50,20,"skewed","consistent",23,0.915206920707637,0.918620005004904
50,20,"skewed","consistent",24,0.954461811452924,0.955597425943118
50,20,"skewed","consistent",25,0.931258072560565,0.931509040136185
50,20,"skewed","consistent",26,0.941812637451901,0.942194850466174
50,20,"skewed","consistent",27,0.962278185506657,0.962518622043778
50,20,"skewed","consistent",28,0.909633661731729,0.912606084968712
50,20,"skewed","consistent",29,0.961484618480764,0.962211872411603
50,20,"skewed","consistent",30,0.858487317137243,0.862016084558549
50,20,"skewed","consistent",31,0.951859766770355,0.952358303886171
50,20,"skewed","consistent",32,0.921870008790087,0.925440643803053
50,20,"skewed","consistent",33,0.94632008332531,0.94728635980323
50,20,"skewed","consistent",34,0.966290884675624,0.967018016321357
50,20,"skewed","consistent",35,0.941233998611446,0.9429905505122
50,20,"skewed","consistent",36,0.94193429062953,0.942962362806408
50,20,"skewed","consistent",37,0.942074213123863,0.94232609209241
50,20,"skewed","consistent",38,0.962923777837329,0.963492012526001
50,20,"skewed","consistent",39,0.954849930626939,0.955655198433504
50,20,"skewed","consistent",40,0.940723187179737,0.942987125117081
50,20,"skewed","consistent",41,0.953874322301506,0.955345000568892
50,20,"skewed","consistent",42,0.911585766691059,0.914233728731805
50,20,"skewed","consistent",43,0.953465941480436,0.95421435039625
50,20,"skewed","consistent",44,0.960016338515335,0.960548296134099
50,20,"skewed","consistent",45,0.945908015787307,0.946696220310745
50,20,"skewed","consistent",46,0.969541398998601,0.969793439430439
50,20,"skewed","consistent",47,0.980204628573406,0.98050836795883
50,20,"skewed","consistent",48,0.952509458372389,0.953312175798073
50,20,"skewed","consistent",49,0.943338700896049,0.944510630712472
50,20,"skewed","consistent",50,0.953118278839738,0.954491699818636
50,20,"skewed","acquiescent",1,0.961845594069046,0.962478140871156
50,20,"skewed","acquiescent",2,0.946913795352512,0.947753477583119
50,20,"skewed","acquiescent",3,0.93963041661907,0.941655569377005
50,20,"skewed","acquiescent",4,0.934968999483369,0.937359037565999
50,20,"skewed","acquiescent",5,0.960505757716584,0.960697039567728
50,20,"skewed","acquiescent",6,0.962753480584656,0.963793946523991
50,20,"skewed","acquiescent",7,0.944455744644819,0.945937359193732
50,20,"skewed","acquiescent",8,0.953418259713281,0.954102424218862
50,20,"skewed","acquiescent",9,0.962186052343718,0.962903233445045
50,20,"skewed","acquiescent",10,0.936705075713802,0.938910721341238
50,20,"skewed","acquiescent",11,0.945908597603002,0.947340050332
50,20,"skewed","acquiescent",12,0.952084163757505,0.953215085151441
50,20,"skewed","acquiescent",13,0.932552185743522,0.934370149206156
50,20,"skewed","acquiescent",14,0.951444202736704,0.952610339132301
50,20,"skewed","acquiescent",15,0.972237647483875,0.972652297675141
50,20,"skewed","acquiescent",16,0.947258179856049,0.948176491775311
50,20,"skewed","acquiescent",17,0.963109623710078,0.963875377527569
50,20,"skewed","acquiescent",18,0.960107096364016,0.961127897084159
50,20,"skewed","acquiescent",19,0.945523176192136,0.94747292551911
50,20,"skewed","acquiescent",20,0.949952192502973,0.950529045409897
50,20,"skewed","acquiescent",21,0.965755588611938,0.96626566363809
50,20,"skewed","acquiescent",22,0.957030058492104,0.957648977191282
50,20,"skewed","acquiescent",23,0.959896780468847,0.960310123044351
50,20,"skewed","acquiescent",24,0.963926664611545,0.964426185168436
50,20,"skewed","acquiescent",25,0.957351605363382,0.958318540918144
50,20,"skewed","acquiescent",26,0.949254324266875,0.950097282891371
50,20,"skewed","acquiescent",27,0.943777289728194,0.944626168651345
50,20,"skewed","acquiescent",28,0.959864730428173,0.961251630969913
50,20,"skewed","acquiescent",29,0.945536303461973,0.947345143600289
50,20,"skewed","acquiescent",30,0.971687536572565,0.972488711554144
50,20,"skewed","acquiescent",31,0.92505684715557,0.925623244588218
50,20,"skewed","acquiescent",32,0.965187916536661,0.96592487382849
50,20,"skewed","acquiescent",33,0.966048872200552,0.966365059726771
50,20,"skewed","acquiescent",34,0.953439662703078,0.95377708311842
50,20,"skewed","acquiescent",35,0.928519629101505,0.930095528357198
50,20,"skewed","acquiescent",36,0.967014167785251,0.967462265150945
50,20,"skewed","acquiescent",37,0.97465141979146,0.974972658877931
50,20,"skewed","acquiescent",38,0.930437024780737,0.931861680690258
50,20,"skewed","acquiescent",39,0.965076297745215,0.965920493407022
50,20,"skewed","acquiescent",40,0.915062050705533,0.915910485614603
50,20,"skewed","acquiescent",41,0.94390602318521,0.944524054943982
50,20,"skewed","acquiescent",42,0.91112068312536,0.914286183337457
50,20,"skewed","acquiescent",43,0.962603431615167,0.963169352261066
50,20,"skewed","acquiescent",44,0.945767590947084,0.947204851439382
50,20,"skewed","acquiescent",45,0.957524437692304,0.958071556619247
50,20,"skewed","acquiescent",46,0.951108598573631,0.951517254318595
50,20,"skewed","acquiescent",47,0.944302701364977,0.945503852239272
50,20,"skewed","acquiescent",48,0.940216222409205,0.941041167147965
50,20,"skewed","acquiescent",49,0.945898849427916,0.946089506713834
50,20,"skewed","acquiescent",50,0.964480377644381,0.965059726632989
50,20,"skewed","extreme",1,0.940845141315333,0.942651502958069
50,20,"skewed","extreme",2,0.966037269604941,0.966304166027517
50,20,"skewed","extreme",3,0.947368277715613,0.949076271605056
50,20,"skewed","extreme",4,0.946021388996288,0.947875395734073
50,20,"skewed","extreme",5,0.962778157911841,0.963460956076311
50,20,"skewed","extreme",6,0.91782299523549,0.919052035612798
50,20,"skewed","extreme",7,0.964710821278753,0.965243696873214
50,20,"skewed","extreme",8,0.949271526032142,0.950555888643013
50,20,"skewed","extreme",9,0.960599236204562,0.961021873869946
50,20,"skewed","extreme",10,0.922149799735341,0.923893975284827
50,20,"skewed","extreme",11,0.914321112273191,0.915585477568633
50,20,"skewed","extreme",12,0.947909256762822,0.948354863287429
50,20,"skewed","extreme",13,0.964998568591734,0.966352263602258
50,20,"skewed","extreme",14,0.957345896364791,0.957492838453196
50,20,"skewed","extreme",15,0.933943819508107,0.936043321919973
50,20,"skewed","extreme",16,0.935886732960736,0.938177381705997
50,20,"skewed","extreme",17,0.939899384269986,0.941686302809342
50,20,"skewed","extreme",18,0.944257713781639,0.945532762392501
50,20,"skewed","extreme",19,0.952129044212144,0.952593437774405
50,20,"skewed","extreme",20,0.936014334919773,0.937943647701117
50,20,"skewed","extreme",21,0.959671667433154,0.960969130419414
50,20,"skewed","extreme",22,0.929261548305602,0.931569674142003
50,20,"skewed","extreme",23,0.952216868537452,0.953701348922898
50,20,"skewed","extreme",24,0.944484102300896,0.946778594348047
50,20,"skewed","extreme",25,0.919349466582001,0.921130908069245
50,20,"skewed","extreme",26,0.949994348391813,0.950837444360311
50,20,"skewed","extreme",27,0.949124133876759,0.95026507622867
50,20,"skewed","extreme",28,0.96372468367321,0.964163281402488
50,20,"skewed","extreme",29,0.929789520680794,0.930438434908939
50,20,"skewed","extreme",30,0.94565239529885,0.946438712312647
50,20,"skewed","extreme",31,0.898892845457956,0.901009565930945
50,20,"skewed","extreme",32,0.95023749859889,0.951849815391983
50,20,"skewed","extreme",33,0.940508295394047,0.941639021358948
50,20,"skewed","extreme",34,0.968474242511232,0.968950554143757
50,20,"skewed","extreme",35,0.933841406296743,0.935773911154236
50,20,"skewed","extreme",36,0.929540545796503,0.932032367952838
50,20,"skewed","extreme",37,0.955526070802749,0.956382800392308
50,20,"skewed","extreme",38,0.94618597595024,0.946807068946577
50,20,"skewed","extreme",39,0.931390856404703,0.933122013673558
50,20,"skewed","extreme",40,0.973660552384878,0.973932404758955
50,20,"skewed","extreme",41,0.96660854560918,0.967306769683404
50,20,"skewed","extreme",42,0.940871775883995,0.942317713648324
50,20,"skewed","extreme",43,0.968752544170554,0.969040829578863
50,20,"skewed","extreme",44,0.973889101416611,0.974410726580883
50,20,"skewed","extreme",45,0.950305328280913,0.950877989112753
50,20,"skewed","extreme",46,0.941544144187638,0.942283895170312
50,20,"skewed","extreme",47,0.958789053483631,0.959910321397918
50,20,"skewed","extreme",48,0.952535150094772,0.953532223782377
50,20,"skewed","extreme",49,0.928146767843546,0.929716416693556
50,20,"skewed","extreme",50,0.967954453180818,0.968591000464054
50,20,"skewed","inconsistent",1,0.827567395595324,0.829644863234141
50,20,"skewed","inconsistent",2,0.849148656923779,0.852491022233593
50,20,"skewed","inconsistent",3,0.825190317389165,0.824611111754803
50,20,"skewed","inconsistent",4,0.840431475288056,0.843185570380707
50,20,"skewed","inconsistent",5,0.885110213440902,0.886249358101635
50,20,"skewed","inconsistent",6,0.812007153769555,0.818970571491741
50,20,"skewed","inconsistent",7,0.842876017737897,0.847552949258464
50,20,"skewed","inconsistent",8,0.833991328146132,0.833586404863692
50,20,"skewed","inconsistent",9,0.865926443637707,0.867387709366074
50,20,"skewed","inconsistent",10,0.886801841902368,0.889464775467476
50,20,"skewed","inconsistent",11,0.846336253037676,0.846514225443197
50,20,"skewed","inconsistent",12,0.834989603648725,0.838431259569089
50,20,"skewed","inconsistent",13,0.757002376398136,0.761993119676804
50,20,"skewed","inconsistent",14,0.826838348232593,0.830406645156143
50,20,"skewed","inconsistent",15,0.803789942528636,0.808345545335717
50,20,"skewed","inconsistent",16,0.862352964280999,0.863479946646705
50,20,"skewed","inconsistent",17,0.809803946724584,0.814093840981722
50,20,"skewed","inconsistent",18,0.845739187689212,0.847788213573471
50,20,"skewed","inconsistent",19,0.877866488141585,0.878036891613887
50,20,"skewed","inconsistent",20,0.795309996963447,0.801704841730223
50,20,"skewed","inconsistent",21,0.731392289320151,0.728114729673945
50,20,"skewed","inconsistent",22,0.896758252500064,0.900726388241427
50,20,"skewed","inconsistent",23,0.902542005846586,0.904420522871549
50,20,"skewed","inconsistent",24,0.884264268315206,0.886756183874824
50,20,"skewed","inconsistent",25,0.843980484300375,0.845409600892976
50,20,"skewed","inconsistent",26,0.891801874429087,0.892847030794165
50,20,"skewed","inconsistent",27,0.917325426964853,0.918881431661418
50,20,"skewed","inconsistent",28,0.883833067233054,0.886913821425053
50,20,"skewed","inconsistent",29,0.842933509641377,0.846467003341573
50,20,"skewed","inconsistent",30,0.821852404918006,0.819487480968618
50,20,"skewed","inconsistent",31,0.852841314644959,0.855015486806468
50,20,"skewed","inconsistent",32,0.926587298298178,0.927796638207949
50,20,"skewed","inconsistent",33,0.831119796946878,0.835077339317632
50,20,"skewed","inconsistent",34,0.849560124547716,0.853615303176997
50,20,"skewed","inconsistent",35,0.866075057063162,0.869155921591421
50,20,"skewed","inconsistent",36,0.867439164703449,0.86727048690005
50,20,"skewed","inconsistent",37,0.799936537607048,0.801418821423564
50,20,"skewed","inconsistent",38,0.888827832823331,0.894378134253938
50,20,"skewed","inconsistent",39,0.801337088441172,0.808924633737742
50,20,"skewed","inconsistent",40,0.762479251199137,0.76016651735538
50,20,"skewed","inconsistent",41,0.90915545337231,0.910925577282115
50,20,"skewed","inconsistent",42,0.791133965464667,0.791195279365645
50,20,"skewed","inconsistent",43,0.894905586966046,0.897638685271163
50,20,"skewed","inconsistent",44,0.80472183634934,0.807524671855919
50,20,"skewed","inconsistent",45,0.800612422755535,0.802491303665755
50,20,"skewed","inconsistent",46,0.862781340265357,0.866078932818806
50,20,"skewed","inconsistent",47,0.896562251378123,0.897163170483731
50,20,"skewed","inconsistent",48,0.9119686013452,0.913641909464483
50,20,"skewed","inconsistent",49,0.860205083491495,0.860601958895939
50,20,"skewed","inconsistent",50,0.86060997781045,0.86453011216258
50,20,"heavy","consistent",1,0.935379885590428,0.937375827144386
50,20,"heavy","consistent",2,0.996571474822767,0.996850908452482
50,20,"heavy","consistent",3,0.984711422406676,0.985042200293644
50,20,"heavy","consistent",4,0.942474745067214,0.943990629293877
50,20,"heavy","consistent",5,0.94468554374318,0.945967787927108
50,20,"heavy","consistent",6,0.898663779756514,0.901869920018279
50,20,"heavy","consistent",7,0.926902075941718,0.928597366329096
50,20,"heavy","consistent",8,0.854709102203999,0.860272191069893
50,20,"heavy","consistent",9,0.941479210004888,0.943264878782291
50,20,"heavy","consistent",10,0.935221339127766,0.936936068256122
50,20,"heavy","consistent",11,0.950577452227832,0.951777987821555
50,20,"heavy","consistent",12,0.960434797531051,0.961310899990274
50,20,"heavy","consistent",13,0.931322551788207,0.931795973896686
50,20,"heavy","consistent",14,0.949860134933794,0.950378571172442
50,20,"heavy","consistent",15,0.948402187257523,0.949789292532548
50,20,"heavy","consistent",16,0.871939144139121,0.875840544227692
50,20,"heavy","consistent",17,0.935075240981406,0.937284503521315
50,20,"heavy","consistent",18,0.943490728486152,0.944850808562858
50,20,"heavy","consistent",19,0.947749611084327,0.949151714718909
50,20,"heavy","consistent",20,0.942021075598742,0.943735547662198
50,20,"heavy","consistent",21,0.921919614479359,0.924019052176858
50,20,"heavy","consistent",22,0.925883235406674,0.928190786235733
50,20,"heavy","consistent",23,0.953209550334438,0.953620344041636
50,20,"heavy","consistent",24,0.936986477706008,0.938392643408822
50,20,"heavy","consistent",25,0.974681176345911,0.97493564433188
50,20,"heavy","consistent",26,0.851215907540624,0.856265041167972
50,20,"heavy","consistent",27,0.929299168629915,0.931161517351881
50,20,"heavy","consistent",28,0.980367123303606,0.980471301330331
50,20,"heavy","consistent",29,0.924413688755163,0.92672813007337
50,20,"heavy","consistent",30,0.938363275803314,0.93962650319232
50,20,"heavy","consistent",31,0.963065715321037,0.963531649133326
50,20,"heavy","consistent",32,0.936634593612867,0.938372408005366
50,20,"heavy","consistent",33,0.930302877144273,0.932144350054401
50,20,"heavy","consistent",34,0.933101740737922,0.935362802452526
50,20,"heavy","consistent",35,0.89737354411895,0.898677712114902
50,20,"heavy","consistent",36,0.934939053739403,0.935728008864672
50,20,"heavy","consistent",37,0.952441490851474,0.953238148993651
50,20,"heavy","consistent",38,0.949527352876055,0.950606042316159
50,20,"heavy","consistent",39,0.883826595696944,0.886831237837766
50,20,"heavy","consistent",40,0.959054815801042,0.959557898025242
50,20,"heavy","consistent",41,0.90639944958045,0.907016647334097
50,20,"heavy","consistent",42,0.924101366065085,0.925552000792259
50,20,"heavy","consistent",43,0.973915851180543,0.974453119088219
50,20,"heavy","consistent",44,0.966199351605922,0.96662698887524
50,20,"heavy","consistent",45,0.885294794979158,0.889378501707487
50,20,"heavy","consistent",46,0.930593191323858,0.93158809369447
50,20,"heavy","consistent",47,0.967260513137237,0.968104225894827
50,20,"heavy","consistent",48,0.95887737288462,0.959264640933161
50,20,"heavy","consistent",49,0.955107727315493,0.956216419299432
50,20,"heavy","consistent",50,0.916713969680841,0.918813236290797
50,20,"heavy","acquiescent",1,0.945992344400694,0.94676760785377
50,20,"heavy","acquiescent",2,0.953772578827797,0.953944021275069
50,20,"heavy","acquiescent",3,0.93612842902321,0.938147916713731
50,20,"heavy","acquiescent",4,0.942457973298101,0.94369513579599
50,20,"heavy","acquiescent",5,0.954001013169688,0.954724793520601
50,20,"heavy","acquiescent",6,0.924509194126478,0.92632671494086
50,20,"heavy","acquiescent",7,0.919547206406252,0.922435238621705
50,20,"heavy","acquiescent",8,0.936061380151801,0.937978260688863
50,20,"heavy","acquiescent",9,0.915770285234938,0.91825891934275
50,20,"heavy","acquiescent",10,0.935037735708697,0.935666043810958
50,20,"heavy","acquiescent",11,0.939266118013961,0.941439412638879
50,20,"heavy","acquiescent",12,0.945437027588277,0.945984003878802
50,20,"heavy","acquiescent",13,0.882795407311592,0.886745830791474
50,20,"heavy","acquiescent",14,0.917816866690388,0.919180599960131
50,20,"heavy","acquiescent",15,0.926374957746129,0.92822556486008
50,20,"heavy","acquiescent",16,0.893095252732257,0.894687034480456
50,20,"heavy","acquiescent",17,0.952771114741451,0.953590637034343
50,20,"heavy","acquiescent",18,0.92224063962098,0.924532181440336
50,20,"heavy","acquiescent",19,0.945469500724283,0.946999826887546
50,20,"heavy","acquiescent",20,0.941940664479332,0.943277235635927
50,20,"heavy","acquiescent",21,0.946787970255244,0.947295313335754
50,20,"heavy","acquiescent",22,0.960626054041913,0.961818599357444
50,20,"heavy","acquiescent",23,0.899369749293018,0.902657032416592
50,20,"heavy","acquiescent",24,0.955811538907188,0.956668468131551
50,20,"heavy","acquiescent",25,0.940886198681137,0.94184802970627
50,20,"heavy","acquiescent",26,0.947691626842374,0.949175399207613
50,20,"heavy","acquiescent",27,0.9506682876218,0.951237680562418
50,20,"heavy","acquiescent",28,0.951265314086787,0.95297809361629
50,20,"heavy","acquiescent",29,0.957337122561372,0.957717340291558
50,20,"heavy","acquiescent",30,0.931270490160136,0.933159601392735
50,20,"heavy","acquiescent",31,0.904721066099602,0.905919176748922
50,20,"heavy","acquiescent",32,0.920255082913562,0.921803225255708
50,20,"heavy","acquiescent",33,0.95942383187828,0.960528493063685
50,20,"heavy","acquiescent",34,0.944050927227772,0.945959073882306
50,20,"heavy","acquiescent",35,0.942703026577937,0.944217434656078
50,20,"heavy","acquiescent",36,0.948465543508537,0.949318983133005
50,20,"heavy","acquiescent",37,0.934803235039584,0.936066199654253
50,20,"heavy","acquiescent",38,0.968610333933995,0.969236497705774
50,20,"heavy","acquiescent",39,0.895494561650461,0.900041159685837
50,20,"heavy","acquiescent",40,0.925835418374975,0.927122078613562
50,20,"heavy","acquiescent",41,0.899784448740576,0.905170851114355
50,20,"heavy","acquiescent",42,0.941388953852001,0.94355592548665
50,20,"heavy","acquiescent",43,0.937012105994058,0.937247274787647
50,20,"heavy","acquiescent",44,0.927292845661606,0.930363752979225
50,20,"heavy","acquiescent",45,0.902065597360285,0.906857067566087
50,20,"heavy","acquiescent",46,0.955211490399423,0.955653372180687
50,20,"heavy","acquiescent",47,0.904998130589561,0.906783457628798
50,20,"heavy","acquiescent",48,0.9034606339758,0.906154980795182
50,20,"heavy","acquiescent",49,0.951794504956518,0.953284980724221
50,20,"heavy","acquiescent",50,0.964508284982083,0.965296853426135
50,20,"heavy","extreme",1,0.979472296647199,0.979743766868252
50,20,"heavy","extreme",2,0.987568596044408,0.987847947443574
50,20,"heavy","extreme",3,0.910874585904225,0.911703682635449
50,20,"heavy","extreme",4,0.956644068211255,0.958619638026224
50,20,"heavy","extreme",5,0.958667402922828,0.959999118991991
50,20,"heavy","extreme",6,0.929429858884963,0.930780767491938
50,20,"heavy","extreme",7,0.918340639808221,0.919317515665227
50,20,"heavy","extreme",8,0.952835356153709,0.954317895241158
50,20,"heavy","extreme",9,0.952729862484424,0.953975383741457
50,20,"heavy","extreme",10,0.905828581218424,0.90867272990902
50,20,"heavy","extreme",11,0.933143293820388,0.9341495566163
50,20,"heavy","extreme",12,0.933931250516324,0.935654778204939
50,20,"heavy","extreme",13,0.980726503207412,0.981160698602287
50,20,"heavy","extreme",14,0.923437155213772,0.924991255179119
50,20,"heavy","extreme",15,0.886181945287801,0.888100571067599
50,20,"heavy","extreme",16,0.970041473411386,0.970484948770277
50,20,"heavy","extreme",17,0.923892470688099,0.926872459586257
50,20,"heavy","extreme",18,0.953278483388668,0.954643760604631
50,20,"heavy","extreme",19,0.925568711574208,0.926521160944327
50,20,"heavy","extreme",20,0.96414396234829,0.964634476712066
50,20,"heavy","extreme",21,0.940312944083271,0.942146765373663
50,20,"heavy","extreme",22,0.956446578373144,0.957359703064021
50,20,"heavy","extreme",23,0.94045326052871,0.941004856516668
50,20,"heavy","extreme",24,0.958131554700688,0.959672274539184
50,20,"heavy","extreme",25,0.956129870630355,0.956897592457136
50,20,"heavy","extreme",26,0.980865342751163,0.981022717113448
50,20,"heavy","extreme",27,0.970954277412825,0.97158034680808
50,20,"heavy","extreme",28,0.955605375321307,0.956541982142584
50,20,"heavy","extreme",29,0.794133993041691,0.797756851679751
50,20,"heavy","extreme",30,0.872957054677055,0.874898454141219
50,20,"heavy","extreme",31,0.907436986714171,0.909328599845451
50,20,"heavy","extreme",32,0.93527324650135,0.936413223279401
50,20,"heavy","extreme",33,0.952749466796195,0.953846045386615
50,20,"heavy","extreme",34,0.948684689527648,0.949609227345213
50,20,"heavy","extreme",35,0.89913357259413,0.902274197236571
50,20,"heavy","extreme",36,0.944779430588347,0.946066576357983
50,20,"heavy","extreme",37,0.924992555711366,0.926798367824441
50,20,"heavy","extreme",38,0.933260887275909,0.935338145188438
50,20,"heavy","extreme",39,0.906837993715974,0.911490756043384
50,20,"heavy","extreme",40,0.934623831795404,0.936416240524873
50,20,"heavy","extreme",41,0.938608822669212,0.939960636493618
50,20,"heavy","extreme",42,0.934742470112101,0.936587580782734
50,20,"heavy","extreme",43,0.911882410351071,0.913264451275247
50,20,"heavy","extreme",44,0.959622701345758,0.960684551400206
50,20,"heavy","extreme",45,0.92497607096732,0.927542571014372
50,20,"heavy","extreme",46,0.922131928636979,0.92426103456176
50,20,"heavy","extreme",47,0.959184145731643,0.959436911630864
50,20,"heavy","extreme",48,0.91539675728614,0.918973799060856
50,20,"heavy","extreme",49,0.919116883573147,0.921219992612648
50,20,"heavy","extreme",50,0.949484594696809,0.950335217834167
50,20,"heavy","inconsistent",1,0.732584673581124,0.739997612521474
50,20,"heavy","inconsistent",2,0.660277081735495,0.67927416318659
50,20,"heavy","inconsistent",3,0.827091317757703,0.837799051405107
50,20,"heavy","inconsistent",4,0.836368753334723,0.83627994239825
50,20,"heavy","inconsistent",5,0.893087986358693,0.894854034277367
50,20,"heavy","inconsistent",6,0.694647175346491,0.693620693113353
50,20,"heavy","inconsistent",7,0.782165388735102,0.78194654478674
50,20,"heavy","inconsistent",8,0.92429761961678,0.924888961343208
50,20,"heavy","inconsistent",9,0.818772168181235,0.830154338157807
50,20,"heavy","inconsistent",10,0.766833068856349,0.775145158700421
50,20,"heavy","inconsistent",11,0.774696358529238,0.776199060739261
50,20,"heavy","inconsistent",12,0.706137796478422,0.708654894110008
50,20,"heavy","inconsistent",13,0.81938291278454,0.823464914237875
50,20,"heavy","inconsistent",14,0.858174670653466,0.862114454121886
50,20,"heavy","inconsistent",15,0.787073210951881,0.792455167807879
50,20,"heavy","inconsistent",16,0.876069668293066,0.876834812017506
50,20,"heavy","inconsistent",17,0.868435460713265,0.870004750071273
50,20,"heavy","inconsistent",18,0.913185865930871,0.91464845270628
50,20,"heavy","inconsistent",19,0.755499758507775,0.760147205594235
50,20,"heavy","inconsistent",20,0.853121421075639,0.856988091375788
50,20,"heavy","inconsistent",21,0.919068571776496,0.920512243850986
50,20,"heavy","inconsistent",22,0.838428974598952,0.842055709082584
50,20,"heavy","inconsistent",23,0.875485290555177,0.87695267054357
50,20,"heavy","inconsistent",24,0.812810155980921,0.820135752683389
50,20,"heavy","inconsistent",25,0.854575225905291,0.85656308793964
50,20,"heavy","inconsistent",26,0.761329646985128,0.766624682177855
50,20,"heavy","inconsistent",27,0.869295313430069,0.871353360032386
50,20,"heavy","inconsistent",28,0.784527830913472,0.786469749207608
50,20,"heavy","inconsistent",29,0.846636990220539,0.848151871608972
50,20,"heavy","inconsistent",30,0.904637961438658,0.90633940574809
50,20,"heavy","inconsistent",31,0.869487024202434,0.875936385793078
50,20,"heavy","inconsistent",32,0.883320537142907,0.884735184324567
50,20,"heavy","inconsistent",33,0.798907952258518,0.804163099371971
50,20,"heavy","inconsistent",34,0.880363965053487,0.880673186145209
50,20,"heavy","inconsistent",35,0.880715266476614,0.883638793608581
50,20,"heavy","inconsistent",36,0.865344513181314,0.866324284281386
50,20,"heavy","inconsistent",37,0.901303162231426,0.90450216501105
50,20,"heavy","inconsistent",38,0.874065494587529,0.876001462999765
50,20,"heavy","inconsistent",39,0.895721283948585,0.897459382901426
